Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_RSI(C,14)","Exit_RSI(C,14)","Entry_SMA(C,90)","Exit_SMA(C,90)","Entry_SMA(C,30)","Exit_SMA(C,30)","Entry_TR(df,14)","Exit_TR(df,14)","Entry_DM(df,14)","Exit_DM(df,14)","Entry_DM1(df,14)","Exit_DM1(df,14)","Entry_λ(DM(df,14),14)","Exit_λ(DM(df,14),14)","Entry_λ(DM1(df,14),14)","Exit_λ(DM1(df,14),14)","Entry_λ(λ(DM(df,1…,λ(DM1(df,…)","Exit_λ(λ(DM(df,1…,λ(DM1(df,…)",Entry_λ(λ(λ(DM(df…),Exit_λ(λ(λ(DM(df…),Entry_λ,Exit_λ,"Entry_λ(λ,λ)","Exit_λ(λ,λ)",Entry_λ(C),Exit_λ(C),"Entry_λ(λ(C),λ(C))","Exit_λ(λ(C),λ(C))","Entry_λ(λ(λ(C),λ(…)","Exit_λ(λ(λ(C),λ(…)",Entry_λ(λ),Exit_λ(λ)
96786,383,394,96.53333282470703,96.16666412353516,,,-35488.396911621094,-0.0037983636371252683,2021-07-19,2021-08-04,16 days,,34.22685679443907,42.47947267452293,98.24999940660265,98.13629574245877,102.5488878885905,97.68111012776693,2.3214285714285716,2.352379390171596,0.30476161411830355,0.4571429661342076,0.5547621590750558,0.6023804800851005,2.1768686722735966,3.2653069009586257,3.962586850536113,4.302717714893575,29.085937207755613,13.707815005806918,49.17771526212107,37.37359963086191,99.95166549682617,95.83833236694336,-1.7130210876971168,-0.37151075590613236,100.33571474194618,96.76695726003598,-1.808150929671001,-1.9159933465406311,-1.3627790223971306,-2.1406667665351677,95.61040460916756,90.96634412988631
96786,394,411,96.16666412353516,95.56666564941406,,,-58071.45231628418,-0.006239152408888171,2021-08-04,2021-08-30,26 days,,42.47947267452293,51.63559097224486,98.13629574245877,99.36814744737413,97.68111012776693,95.88444366455079,2.352379390171596,2.721428462437221,0.4571429661342076,0.4357141767229353,0.6023804800851005,0.557143075125558,3.2653069009586257,3.1122441194495374,4.302717714893575,3.9795933937539862,13.707815005806918,12.230247417395354,37.37359963086191,31.77959606475443,95.83833236694336,96.7266658782959,-0.37151075590613236,0.32804614530139364,96.76695726003598,96.73716686962825,-1.9159933465406311,-0.3581427480534103,-2.1406667665351677,-0.4275821327609289,90.96634412988631,93.02797892916831
95062,412,415,97.30000305175781,97.33333587646484,,,3168.6849822998047,0.0003425778382484257,2021-08-31,2021-09-03,3 days,,51.91803666020588,54.53241005461786,99.46555489434137,99.8088882446289,95.91444371541341,96.06555455525717,2.697619301932199,2.602381569998605,0.4809521266392299,0.4309523446219308,0.49047633579799105,0.5071432931082589,3.4353723331373565,3.078231033013792,3.503402398557079,3.6224520936304203,0.9804334057564876,8.121874297452136,29.782755145866215,23.130143386712916,96.83666610717773,97.1266658782959,0.3276495154615213,0.6658855353909183,96.78873483118068,96.87819118167688,-0.24750913591182666,-0.04737542516653548,-0.39156753339110845,-0.2709503947935873,93.19455332964014,93.70266382757977
84116,437,438,110.0,112.03333282470703,,,171035.82388305664,0.018484843860973044,2021-10-06,2021-10-07,1 days,,70.05258263841824,57.06913714933795,100.63962868584527,100.63740649753147,101.16444320678711,101.49222106933594,4.0809511457170755,4.247617994035993,1.1071423121861048,1.1071423121861048,0.6476189749581474,0.7595236642020089,7.908159372757892,7.908159372757892,4.6258498211296235,5.42516903001435,26.18722789216525,18.622434457005372,25.412568510149878,22.617244154197348,103.35999870300293,103.84499893188476,1.8123874138609826,0.6595806510237454,103.13752730360412,103.3816611589361,2.9053921246295573,2.7213221035056137,2.1227455330416465,2.2424608471344403,95.00269541380241,95.99657155705567
94966,450,463,99.23332977294922,98.56666564941406,,,-63310.42515563965,-0.006718147270282193,2021-10-26,2021-11-15,20 days,,45.87045659795822,39.843647328895436,99.94851786295573,99.59444376627604,104.16333338419597,102.82111129760742,3.4976185389927457,2.7571427481515065,0.37142835344587055,0.3809525626046317,1.0809522356305803,0.35714285714285715,2.653059667470504,2.721089732890226,7.721087397361289,2.5510204081632653,48.85247623943298,3.225830268655519,30.426963590562934,28.428599512805782,105.10500068664551,100.58666687011718,-1.1255308302353655,-1.2139127047167755,103.07445027850468,101.04954414250199,-0.36790757066168567,-0.9678403413147834,0.6697882066138389,-0.7512794356083109,98.40298114375666,96.37988324310854
95417,464,465,98.0999984741211,96.9000015258789,,,-114500.1088104248,-0.012232384983764777,2021-11-16,2021-11-17,1 days,,37.43302555958169,36.45028192770776,99.55925860934788,99.52259190877278,102.43111139933268,102.06333363850912,2.721429007393973,2.628571101597377,0.3500001089913504,0.30476161411830355,0.43333326067243305,0.45714242117745535,2.5000007785096456,2.1768686722735966,3.0952375762316646,3.2653030084103953,10.638274189295714,20.000000000000007,25.699013652081693,22.911924557834766,100.0616668701172,99.70333328247071,-2.0091985811736226,-2.1775178312013064,100.75451610597696,100.45171225542572,-1.1366643281394744,-1.287889347480899,-0.8283564141145436,-0.9202630007878148,97.08037746570832,96.91422256620139
101902,468,472,90.73332977294922,89.06666564941406,,,-169836.4075164795,-0.018368819128602554,2021-11-23,2021-11-29,6 days,,29.832789703179003,25.56043570466801,99.33111046685113,99.03370318942599,100.41888910929362,98.46000010172526,2.2547623770577565,2.6452391488211497,0.05476161411830357,0.1880950927734375,0.7095238821847099,1.1476189749581474,0.3911543865593112,1.343536376953125,5.068027729890785,8.197278392558195,85.66985390061821,71.83602429330172,28.979631657411108,35.49904638466218,98.53499984741211,96.80999946594238,-2.1280689750436266,-2.2758007915027143,98.8268221806322,96.67549409095423,-2.2796294355221534,-3.1135835722431864,-1.4580789422527447,-2.187466542609868,92.70655721357302,88.10097890749545
103846,474,493,87.4000015258789,87.76666259765625,,,38076.28565979004,0.004195206697665599,2021-12-01,2021-12-28,27 days,,27.009653043814826,47.654644542608075,98.83851801554361,97.1111107720269,97.10333353678385,89.2055554707845,2.897620064871652,2.228569575718471,0.24047633579799108,0.42619105747767855,1.1571426391601562,0.4547615051269531,1.7176881128427932,3.0442218391262754,8.265304565429688,3.2482964651925226,65.58771165722155,3.2431312265898833,42.849250026536126,18.90110452333633,95.51999969482422,87.71333312988281,-1.6360247689059708,0.6215486456118273,95.2656384370589,89.36521959378234,-3.623087263390417,-1.705595998394898,-2.6755771619591795,-2.2152462504954293,85.14525839333118,84.53847682434572
95603,516,517,95.33333587646484,96.66666412353516,,,127470.18040466309,0.013985960260512353,2022-01-31,2022-02-01,1 days,,57.00843105199587,61.55422340274056,95.92036997477213,95.90185148451063,91.90777638753255,92.38666534423828,2.602381569998605,2.6761910574776784,0.3785711015973772,0.5023809160505023,0.5047618321010044,0.5047618321010044,2.704079297124123,3.588435114646445,3.6054416578643176,3.6054416578643176,14.285749538997223,0.2364030376897496,40.79812614867757,36.78533376110164,94.47666511535644,95.01166534423828,0.6049273823693504,1.341331502225255,93.73254299110303,94.07334246409279,1.3707484393006268,1.526878881089516,1.4893439137936837,1.4968509072528502,88.77901649467114,90.0588695190214
93350,518,520,99.0,99.83333587646484,,,77791.90406799316,0.00841753410570556,2022-02-02,2022-02-04,2 days,,57.848875845049896,58.464473531146034,95.84851811726888,95.75111067030164,92.75777638753256,93.44444274902344,2.730952671595982,2.9738099234444753,0.5119045802525112,0.5880955287388393,0.5047618321010044,0.5047618321010044,3.6564612875179368,4.200682348134566,3.6054416578643176,3.6054416578643176,0.7025655676940968,7.625304053750817,33.10464846343782,24.657819020002087,95.44166526794433,96.07666511535645,0.8494561769657065,1.0045113972583424,94.30000830370281,94.82392065144326,1.5360761112711572,1.615326165211087,1.5046959480565116,1.5446602353668086,91.458726355365,92.84458265752397
101079,527,528,92.19999694824219,92.9000015258789,,,70755.7627029419,0.007592240789657145,2022-02-15,2022-02-16,1 days,,44.880286600769296,45.09077919976116,94.7444440205892,94.59407365587023,95.2122210184733,95.3577766418457,2.6928558349609375,2.6619033813476562,0.4357147216796875,0.5071432931082589,0.5833331516810826,0.5833331516810826,3.112248011997768,3.6224520936304203,4.16666536915059,4.16666536915059,14.485917085971314,6.986841296470383,8.295432316379253,8.477814806941192,95.84333229064941,95.72499923706054,-1.4544182065651698,-1.3021371422734787,94.65258917840607,94.52276787081148,0.15987806843391184,-0.00452611950396431,0.9109356437150133,0.7278432910712179,91.7042251196891,91.38598206372455
106626,532,534,88.06666564941406,89.33333587646484,,,135059.9796295166,0.014383083743550351,2022-02-22,2022-02-24,2 days,,37.60554537379881,34.594629337688474,93.98407355414497,93.58851801554361,95.23333231608073,94.84666570027669,2.685713631766183,2.9190466744559154,0.27857208251953125,0.3357140677315848,0.9166663033621651,1.221428462437221,1.989800589425223,2.397957626654177,6.547616452586894,8.724489017408722,53.38635609263238,56.88075288840888,15.874366119293054,21.522959883459983,94.78999938964844,94.22166595458984,-1.9968026950890545,-2.4343388707577898,93.79743247075206,93.14503223648394,-0.686776857185933,-1.1742870296243382,0.06925757656036965,-0.3043259428208409,89.69184677404488,87.87771273809608
99050,597,605,96.16666412353516,101.30000305175781,,,508457.2208404541,0.053379608984131854,2022-05-31,2022-06-10,10 days,,41.315769086462794,45.57524836798327,100.65814743041992,101.01888826158311,103.38999964396159,101.29777755737305,3.1952367510114397,3.1357143947056363,0.6404762268066406,0.6166670663016183,0.8428568158830915,0.7190470014299665,4.574830191476004,4.404764759297273,6.020405827736368,5.136050010214046,13.643637891964813,7.664809228386571,32.93842891315045,21.010046417713603,101.4566665649414,100.29500007629395,-1.0333262481930134,-0.3934206959903083,101.69849587620399,100.8839236947836,-1.7863423304290222,-0.890638481537593,-1.2477564277600672,-1.1905415328957991,95.02436065589318,95.74517054502248
112318,612,613,89.33333587646484,89.66666412353516,,,37438.76205444336,0.003731286241580145,2022-06-21,2022-06-22,1 days,,35.32436661278591,32.82295631945369,100.75036985609266,100.68111055162218,98.78555552164714,98.4066665649414,3.607142857142857,3.7809524536132812,0.5119051252092633,0.4761908394949777,1.2238093784877233,1.2785709926060267,3.6564651800661667,3.4013631392498405,8.741495560626596,9.132649947185904,41.015054708717294,45.72587221995514,12.820409060793532,15.660810623274793,97.42666664123536,96.80999984741212,-1.7267950562691035,-1.8929654282332393,97.83294947351469,97.1835951161739,-2.6764464148737517,-2.963990120490948,-1.7666356134209429,-2.006106514834944,89.86738496312134,88.62883173677722
113585,614,644,88.66666412353516,93.86666870117188,,,590642.5199508667,0.05864666985093514,2022-06-23,2022-08-04,42 days,,31.180128520513573,46.383959341686065,100.60777723524305,99.22148106892904,97.99333343505859,93.15444412231446,3.8404758998325894,2.9285714285714284,0.5,0.4595238821847098,1.2785709926060267,0.5857140677315849,3.571428571428571,3.282313444176498,9.132649947185904,4.183671912368463,43.775086619693276,12.072866810565072,18.569064384799038,33.84613672981614,96.15999984741211,94.78166694641114,-1.882439451484915,-0.6302843459768703,96.48851422251346,94.73094018041222,-3.2565402951266833,0.47063796833737115,-2.256193270893292,0.5691859431295695,87.27791146038885,90.3974063207064
118202,660,676,90.19999694824219,88.80000305175781,,,-165482.0785522461,-0.015520997160207273,2022-08-30,2022-09-22,23 days,,50.36294195034724,39.73406842763229,95.72555499606662,93.49444419013129,91.96333287556966,90.0522216796875,2.097619192940848,1.7023800441196986,0.5690476553780692,0.26785714285714285,0.595238276890346,0.40833282470703125,4.064626109843352,1.913265306122449,4.251701977788186,2.916663033621652,2.249500813021831,20.77458829445832,48.94916393011185,26.41561833643903,89.8899990081787,90.96166687011718,0.27941037792792783,-1.8161382615105606,90.53261901952425,90.8801030984742,-1.0859217661130884,-0.3491798593292543,-1.3267154994244923,-0.0688622006515169,83.85349620520805,87.97547696642364
117804,688,718,89.0999984741211,90.9000015258789,,,212047.55950927734,0.020202054798919233,2022-10-11,2022-11-24,44 days,,43.4059986896403,60.81289911114478,91.6261107550727,90.03796310424805,89.30166676839193,88.63333409627279,2.4678568158830916,1.7928570338657923,0.3142852783203125,0.37142835344587055,0.5749996730259487,0.21071461268833705,2.2448948451450894,2.653059667470504,4.1071405216139185,1.5051043763452647,29.317306484378104,27.607263182233904,44.98180808265909,17.89668311079559,88.15999984741211,90.00000114440918,-0.8034588412499657,1.7074655773032943,88.34507218768051,89.49755213747798,-0.9897855440012222,0.7687906654637118,-1.0848261391174208,0.5660048651887788,83.28108683148042,87.54021822681905
113919,724,740,94.0,91.5,,,-284797.5,-0.02659574468085102,2022-12-02,2022-12-26,24 days,,59.4897663127535,52.806688238704155,89.98666678534613,90.21129659016927,90.30000076293945,93.1900006612142,1.674999782017299,2.7357139587402344,0.5749996730259487,0.6107139587402344,0.05357142857142857,0.5928573608398438,4.1071405216139185,4.362242562430246,0.3826530612244898,4.2346954345703125,82.95453658773417,1.4836343812696324,45.51869733300778,22.488598367513113,90.95500030517579,94.26000061035157,1.0772116093414685,0.07129846732680391,91.03001112788937,93.52865133729759,1.3789662319694571,0.9475351492683899,1.0979252287079508,1.2574374966530901,86.78683757169237,90.33282178655921
112202,769,784,92.9000015258789,103.8499984741211,,,1228611.55758667,0.1178686412097838,2023-02-06,2023-02-27,21 days,,45.250283454959096,73.94973361085782,92.49111158582899,94.28555611504449,96.91833368937175,97.14333368937174,2.925000326974051,2.053570338657924,0.4749995640345982,0.8428568158830915,0.9892856052943638,0.25357164655412945,3.3928540288185585,6.020405827736368,7.0663257521026,1.8112260468152102,35.12198662064218,53.745883978518414,25.300401385693856,41.82721766707698,97.34750022888184,96.34250068664551,-0.9968316514948808,2.8532867572855456,96.44861369586492,97.23097931634626,-0.29236260001665926,1.045343061596867,0.44563898470105406,0.17006723959619813,92.33662050608127,90.86986403749145
107741,814,825,108.1500015258789,108.1500015258789,,,0.0,0.0,2023-04-17,2023-05-03,16 days,,66.64604635708322,52.52348614050568,99.80833384195964,101.58666712443033,106.8683339436849,107.29500020345053,2.3178552900041853,2.1071412222726003,0.5714285714285714,0.403571537562779,0.15714263916015625,0.3928576878138951,4.081632653061225,2.882653839734136,1.1224474225725447,2.806126341527822,56.862792030122655,1.3452356351961852,44.29953469392602,39.87768672613745,106.57500038146972,107.8349998474121,1.59198260302467,0.09850883012800526,105.87012390653379,107.48393071058622,1.1365631667306673,0.8650262684033265,0.9890606154514319,1.0787436428086221,102.1465624249819,104.48504325218126
107891,826,827,108.0,107.3499984741211,,,-70129.31462860107,-0.006018532647026897,2023-05-04,2023-05-05,1 days,,48.98336109052272,51.07244145102789,101.68944490220812,101.82888938056098,107.21500015258789,107.13166681925456,2.0214271545410156,1.8464268275669642,0.278571537562779,0.14642878941127233,0.4750006539481027,0.4750006539481027,1.9897966968769931,1.045919924366231,3.3928618139150193,3.3928618139150193,26.066396636995222,52.87355918647969,40.56610450849324,41.71763213454513,107.93499984741212,108.04500007629395,-0.5025138698010714,-0.2721336874234358,107.45919521542272,107.47332901619727,0.7053070784728703,0.6120193133880605,1.0040563299414718,0.9256489266307895,104.81071465367621,105.1420257760161
102632,834,836,112.8499984741211,110.6500015258789,,,-225790.0867919922,-0.01949487796179894,2023-05-16,2023-05-18,2 days,,63.25414851024874,43.90345833199769,102.95500030517579,103.20833358764648,108.04166641235352,108.22666625976562,2.0928551810128346,2.4928550720214844,0.5428570338657924,0.5214282444545201,0.4535713195800781,0.9321425301688058,3.8775502418985175,3.724487460389429,3.2397951398577005,6.658160929777184,8.960575436953851,28.255540967430154,27.753065969582178,22.684486052003088,108.7724998474121,108.69499969482422,2.1865925725562967,-1.6931129019546796,108.28236522415305,108.24592332002845,0.9106097637703527,0.5916500183918458,0.6992214592149277,0.7110373779467528,106.09482030384025,105.74776239753403
105590,855,862,107.55000305175781,104.3499984741211,,,-337888.48335266113,-0.0297536446939638,2023-06-14,2023-06-23,9 days,,53.986972365307,43.47542580346481,104.89722230699327,105.80666664971245,106.88666585286458,106.60333251953125,1.5785713195800781,1.685713631766183,0.22500065394810267,0.29285757882254465,0.3178574698311942,0.33214242117745535,1.6071475282007333,2.091839848732462,2.270410498794244,2.3724458655532525,17.10517201743916,6.285574776785712,28.41605393109092,22.71502949646831,105.87749900817872,105.89499931335449,1.1820723591147924,-0.6690797626743867,106.34714957881049,106.44083271714845,-0.4156074610197322,-0.20044504091336535,-0.5924651952502787,-0.18036677591374878,103.63990681703089,103.36915319235052
98203,882,884,112.19999694824219,117.19999694824219,,,491015.0,0.04456328106948604,2023-07-24,2023-07-26,2 days,,63.345562614361924,70.96952727293066,107.43999989827473,107.5761110941569,107.8116668701172,108.48500035603841,2.517857687813895,2.5535714285714284,0.8107141767229352,0.7964286804199219,0.21785681588309153,0.21785681588309153,5.790815548020966,5.688776288713727,1.5561201134506537,1.5561201134506537,57.63893451221658,57.042308762737605,37.29296097966945,42.92010462664991,108.39000053405762,109.55750045776367,1.4645381447418817,2.0828017504391396,108.61874103627548,109.70289902436356,1.1679769012141037,1.9083020605552434,0.8594531464287678,1.1891529025750829,103.39183434652517,103.32310720106004
100959,905,906,114.0,116.30000305175781,,,232206.008102417,0.020175465366296663,2023-08-25,2023-08-28,3 days,,55.42919801760958,57.53933731510249,109.77888878716362,109.87999988132053,114.75666681925456,115.00166676839193,2.6214283534458707,2.5892851693289622,0.5607141767229352,0.6107139587402344,0.7357145036969867,0.7285717555454799,4.00510126230668,4.362242562430246,5.255103597835619,5.204083968181999,13.49864667583316,8.800048828124998,26.73381628121836,23.446614541728852,116.13250007629395,116.125,0.17516585115797176,0.5852478260230084,114.73537365534399,114.929049567846,1.166105583141416,1.1952787838141319,1.2436942469173016,1.2340111542966676,111.93647760642769,111.93874446977293
93298,969,971,125.8499984741211,139.0,,,1226868.8423614502,0.10448948498464206,2023-11-30,2023-12-04,4 days,,68.65530384222048,79.87607813825082,121.35277794731988,121.9750001695421,124.32833353678386,124.84666697184245,2.646427699497768,3.3678572518484935,0.9285719735281808,1.6428582327706474,0.3107141767229353,0.2607143947056362,6.63265695377272,11.734701662647481,2.2193869765923946,1.8622456764688298,49.85594301042171,72.60788572576968,35.78747692095946,43.14857974364207,124.88250045776367,126.79750022888183,2.7146013071693416,3.2635767118154275,124.96260738616546,126.9776809867647,1.0614221739364353,2.793960937611601,0.6223790239479068,1.2423293334681063,119.71231696143417,117.54232101833924
85067,986,989,152.4499969482422,159.75,,,620989.3596038818,0.04788457328888107,2023-12-26,2023-12-29,3 days,,72.00856180018602,75.39910881972183,126.44055599636502,127.89277843899197,135.46500091552736,138.5500015258789,5.664284842354911,5.960714067731585,1.8107125418526786,2.367856706891741,1.0928562709263392,0.8964276994977679,12.933661013233419,16.913262192083863,7.806116220902423,6.403054996412629,24.723239475742822,45.07661784965178,49.335672024962996,42.64427009948953,140.50250129699708,144.90000228881837,1.9119188851930842,2.4818989146218797,138.76818578212809,142.58457692495134,5.291716964089659,6.806336065881766,4.6539948438706595,5.419914611444852,126.3831798053431,131.03964422720273
77654,1009,1013,175.0,180.0,,,388270.0,0.02857142857142847,2024-01-30,2024-02-05,6 days,,64.85499875397493,72.39355256510007,137.5855559455024,139.96000044080947,159.05499979654948,163.4799997965495,6.124998910086496,6.514284406389509,1.703570774623326,2.2928564889090404,1.3535712105887276,1.117856706891741,12.1683626758809,16.37754634935029,9.668365789919484,7.984690763512436,11.448587135553701,34.45026639777104,24.928983731443797,19.04843036944814,164.06749877929687,166.57999954223632,2.093493456880317,2.3121573116783654,160.12284305679697,164.52895293098803,5.326798709031294,6.601337180219474,5.4803992310689,5.8238300564336765,156.48925563300685,153.58779828896047
76173,1024,1028,183.5,180.0,,,-266605.5,-0.019073569482288777,2024-02-20,2024-02-26,6 days,,64.95131199605436,60.00042855686232,146.80444513956706,149.254445054796,171.0450007120768,173.8366673787435,6.875001089913504,6.521428789411273,2.200000217982701,1.3428573608398438,1.010713849748884,1.296429225376674,15.714287271305007,9.59183829171317,7.219384641063456,9.260208752690529,37.04117972342722,1.759116865354347,27.868022439147385,23.22775441854567,175.00500106811523,178.2875015258789,1.2125027150006227,0.7783827237892197,172.83068391169547,175.03956622874662,5.6513656913115256,4.768157607511995,5.5201092063327275,5.2249291210247195,160.16792265071945,168.49153750684928
